============================================================================================
ANSOFT                                                                              06/17/25
S Parameter Plot1                                                                   16:03:45

--------------------------------------------------------------------------------------------
       Freq [GHz]   dB(S(LumpPort_CAP2_south_end,LumpPort_CAP1_south_end)) []
                                                                             
2.800000000000000                                         -77.908974256850371
2.800801603206413                                         -77.861559852542243
2.801603206412826                                         -77.813932358014057
2.802404809619238                                         -77.766089656529687
2.803206412825651                                         -77.718029599567245
2.804008016032064                                         -77.669750006179214
2.804809619238477                                         -77.621248662336569
2.805611222444889                                         -77.572523320256053
2.806412825651303                                         -77.523571697710466
2.807214428857716                                         -77.474391477321177
2.808016032064129                                         -77.424980305832136
2.808817635270541                                         -77.375335793365508
2.809619238476954                                         -77.325455512657499
2.810420841683367                                         -77.275336998274312
2.811222444889780                                         -77.224977745807479
2.812024048096192                                         -77.174375211047789
2.812825651302605                                         -77.123526809137260
2.813627254509018                                         -77.072429913698357
2.814428857715431                                         -77.021081855939769
2.815230460921843                                         -76.969479923738191
2.816032064128256                                         -76.917621360694682
2.816833667334669                                         -76.865503365165694
2.817635270541083                                         -76.813123089266981
2.818436873747495                                         -76.760477637850514
2.819238476953908                                         -76.707564067452154
2.820040080160321                                         -76.654379385210660
2.820841683366734                                         -76.600920547755834
2.821643286573146                                         -76.547184460065409
2.822444889779559                                         -76.493167974289094
2.823246492985972                                         -76.438867888539562
2.824048096192385                                         -76.384280945647987
2.824849699398797                                         -76.329403831884051
2.825651302605210                                         -76.274233175638273
2.826452905811623                                         -76.218765546066265
2.827254509018036                                         -76.162997451692419
2.828056112224449                                         -76.106925338972843
2.828857715430862                                         -76.050545590814821
2.829659318637275                                         -75.993854525052669
2.830460921843688                                         -75.936848392876641
2.831262525050100                                         -75.879523377215051
2.832064128256513                                         -75.821875591066330
2.832865731462926                                         -75.763901075780339
2.833667334669339                                         -75.705595799286002
2.834468937875751                                         -75.646955654264403
2.835270541082164                                         -75.587976456264215
2.836072144288577                                         -75.528653941757980
2.836873747494990                                         -75.468983766136802
2.837675350701403                                         -75.408961501640889
2.838476953907815                                         -75.348582635223835
2.839278557114228                                         -75.287842566347820
2.840080160320642                                         -75.226736604707042
2.840881763527054                                         -75.165259967876793
2.841683366733467                                         -75.103407778884716
2.842484969939880                                         -75.041175063701914
2.843286573146293                                         -74.978556748649950
2.844088176352705                                         -74.915547657720964
2.844889779559118                                         -74.852142509806768
2.845691382765531                                         -74.788335915833699
2.846492985971944                                         -74.724122375799226
2.847294589178357                                         -74.659496275706019
2.848096192384769                                         -74.594451884389528
2.848897795591182                                         -74.528983350234128
2.849699398797595                                         -74.463084697773908
2.850501002004008                                         -74.396749824172133
2.851302605210420                                         -74.329972495575220
2.852104208416834                                         -74.262746343334769
2.852905811623247                                         -74.195064860093211
2.853707414829660                                         -74.126921395725333
2.854509018036072                                         -74.058309153131134
2.855310621242485                                         -73.989221183872132
2.856112224448898                                         -73.919650383644594
2.856913827655311                                         -73.849589487582165
2.857715430861723                                         -73.779031065380437
2.858517034068136                                         -73.707967516234802
2.859318637274549                                         -73.636391063583176
2.860120240480962                                         -73.564293749644804
2.860921843687374                                         -73.491667429744879
2.861723446893787                                         -73.418503766415711
2.862525050100200                                         -73.344794223262781
2.863326653306614                                         -73.270530058585337
2.864128256513026                                         -73.195702318739109
2.864929859719439                                         -73.120301831228261
2.865731462925852                                         -73.044319197513929
2.866533066132265                                         -72.967744785525042
2.867334669338677                                         -72.890568721855914
2.868136272545090                                         -72.812780883635796
2.868937875751503                                         -72.734370890052404
2.869739478957916                                         -72.655328093513305
2.870541082164328                                         -72.575641570424537
2.871342685370741                                         -72.495300111567843
2.872144288577154                                         -72.414292212054647
2.872945891783567                                         -72.332606060834564
2.873747494989980                                         -72.250229529734355
2.874549098196393                                         -72.167150162001690
2.875350701402806                                         -72.083355160327343
2.876152304609219                                         -71.998831374316111
2.876953907815631                                         -71.913565287376301
2.877755511022044                                         -71.827543002995299
2.878557114228457                                         -71.740750230365734
2.879358717434870                                         -71.653172269325594
2.880160320641282                                         -71.564793994572227
2.880961923847695                                         -71.475599839108042
2.881763527054108                                         -71.385573776872718
2.882565130260521                                         -71.294699304513003
2.883366733466934                                         -71.202959422238678
2.884168336673346                                         -71.110336613708753
2.884969939879759                                         -71.016812824888973
2.885771543086172                                         -70.922369441815917
2.886573146292585                                         -70.826987267199982
2.887374749498998                                         -70.730646495793380
2.888176352705411                                         -70.633326688443702
2.888977955911824                                         -70.535006744748856
2.889779559118236                                         -70.435664874221217
2.890581162324649                                         -70.335278565862509
2.891382765531062                                         -70.233824556043288
2.892184368737475                                         -70.131278794572253
2.892985971943888                                         -70.027616408831847
2.893787575150300                                         -69.922811665845799
2.894589178356713                                         -69.816837932134604
2.895390781563126                                         -69.709667631201285
2.896192384769539                                         -69.601272198479109
2.896993987975952                                         -69.491622033555387
2.897795591182365                                         -69.380686449472833
2.898597194388778                                         -69.268433618890569
2.899398797595190                                         -69.154830516868287
2.900200400801603                                         -69.039842860016819
2.901002004008016                                         -68.923435041734137
2.901803607214429                                         -68.805570063220770
2.902605210420842                                         -68.686209459940187
2.903406813627254                                         -68.565313223158483
2.904208416833667                                         -68.442839716162695
2.905010020040080                                         -68.318745584719125
2.905811623246493                                         -68.192985661289313
2.906613226452906                                         -68.065512862474321
2.907414829659318                                         -67.936278079104483
2.908216432865731                                         -67.805230058332938
2.909018036072144                                         -67.672315277023685
2.909819639278557                                         -67.537477805652188
2.910621242484970                                         -67.400659161851536
2.911422845691383                                         -67.261798152645213
2.912224448897796                                         -67.120830704300133
2.913026052104208                                         -66.977689678617011
2.913827655310621                                         -66.832304674337948
2.914629258517034                                         -66.684601812202459
2.915430861723447                                         -66.534503502007382
2.916232464929859                                         -66.381928189833502
2.917034068136272                                         -66.226790083376045
2.917835671342685                                         -66.068998853063320
2.918637274549098                                         -65.908459306356065
2.919438877755511                                         -65.745071032287811
2.920240480961924                                         -65.578728012920848
2.921042084168337                                         -65.409318197953723
2.921843687374750                                         -65.236723038205596
2.922645290581162                                         -65.060816973111159
2.923446893787575                                         -64.881466866678039
2.924248496993988                                         -64.698531385559207
2.925050100200401                                         -64.511860311960788
2.925851703406813                                         -64.321293783018064
2.926653306613226                                         -64.126661446988621
2.927454909819639                                         -63.927781525101253
2.928256513026052                                         -63.724459766114393
2.929058116232465                                         -63.516488278511574
2.929859719438878                                         -63.303644222737539
2.930661322645290                                         -63.085688342849267
2.931462925851704                                         -62.862363313323740
2.932264529058116                                         -62.633391872375661
2.933066132264529                                         -62.398474707822103
2.933867735470942                                         -62.157288055058103
2.934669338677355                                         -61.909480958776832
2.935470941883767                                         -61.654672140318461
2.936272545090180                                         -61.392446400464394
2.937074148296593                                         -61.122350472472178
2.937875751503006                                         -60.843888221342979
2.938677354709419                                         -60.556515061601928
2.939478957915831                                         -60.259631435784620
2.940280561122244                                         -59.952575157342537
